hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Flagship Jpc Residency Near Dlf Avenue Saket,"₹ 1,137",1.0,Review score,9,"Malviya Nagar, New Delhi",Classic Triple Room,1 large double bed,+₹ 168 taxes and charges,3,1 night, 2 adults,"₹ 2,067",False,True,2023-06-06,2023-06-07,"Room service, Daily housekeeping, Air conditioning"
Flagship Royal Green,"₹ 1,090",1.9,Review score,10,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 163 taxes and charges,3,1 night, 2 adults,"₹ 1,677",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Grand Hyatt Gurgaon,"₹ 16,150",8.5,Very good,26,Gurgaon,Twin Room,2 single beds,"+₹ 2,907 taxes and charges",5,1 night, 2 adults,"₹ 16,150",True,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
Zenith Hotel - Delhi Airport,"₹ 2,250",7.4,Good,189,"Mahipalpur, New Delhi",Standard Double Room,1 double bed,+₹ 270 taxes and charges,4,1 night, 2 adults,"₹ 4,999",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Laundry, Very good breakfast"
Hotel Lal's Haveli,"₹ 1,895",7.5,Good,32,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 227 taxes and charges,2,1 night, 2 adults,"₹ 1,895",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Air conditioning"
Treebo Trend Nysha Palace Mahipalpur,"₹ 2,257",6.8,Review score,60,"Mahipalpur, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 271 taxes and charges,3,1 night, 2 adults,"₹ 2,821",True,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
FabHotel Mulberry Retreat Sushant Lok,"₹ 1,285",8.5,Very good,359,Gurgaon,(Sanitised) Deluxe Room,1 double bed,+₹ 154 taxes and charges,3,1 night, 2 adults,"₹ 2,793",False,True,2023-06-06,2023-06-07,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk"
Atrio by Devam,"₹ 9,434",7.5,Good,56,"South West, New Delhi",Standard Double Room,1 large double bed,"+₹ 1,698 taxes and charges",4,1 night, 2 adults,"₹ 9,434",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Garden, Very good breakfast"
Itsy By Treebo - Swastika Inn,"₹ 2,211",8.0,Very good,85,Noida,Standard Double Room,Multiple bed types,+₹ 265 taxes and charges,3,1 night, 2 adults,"₹ 5,024",True,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Free parking, Good breakfast"
FabHotel De Gold,"₹ 1,769",7.9,Good,23,"Karol bagh, New Delhi",Deluxe Room,1 double bed,+₹ 212 taxes and charges,0,1 night, 2 adults,"₹ 3,610",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,"₹ 4,999",7.8,Good,433,"Safdarjung Enclave, New Delhi",Deluxe Double Room,1 single bed,+₹ 600 taxes and charges,3,1 night, 2 adults,"₹ 4,999",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Breakfast"
Amahi Inn,"₹ 1,863",9.2,Superb,10,"Sector 40 - 44, Gurgaon",Deluxe King Room,1 single bed,+₹ 224 taxes and charges,3,1 night, 2 adults,"₹ 2,070",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Breakfast"
The Manor - A Boutique Hotel,"₹ 8,208",8.0,Very good,106,"South Delhi, New Delhi",Executive Room,1 double bed,"+₹ 1,477 taxes and charges",3,1 night, 2 adults,"₹ 8,208",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Free WiFi, Facilities for disabled guests, Terrace, Tea/coffee maker in all rooms, Very good breakfast"
The Metropolitan Hotel & Spa New Delhi,"₹ 8,000",7.1,Good,"1,625","Central Delhi, New Delhi","Superior Double Room Inclusive of Wi-Fi, 20% off on food & soft beverages",Beds: 1 double or 2 singles,"+₹ 1,440 taxes and charges",5,1 night, 2 adults,"₹ 8,000",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Superb 5 Mins Walk From New Delhi Station,"₹ 1,799",7.3,Good,227,"Paharganj, New Delhi",Deluxe Double or Twin Room,1 double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 2,999",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Fabulous breakfast"
The Dwelling Paradise,"₹ 3,500",7.3,Good,50,Greater Noida,Budget Double Room,1 double bed,+₹ 420 taxes and charges,4,1 night, 2 adults,"₹ 3,500",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, Tea/coffee maker in all rooms, Breakfast"
FabHotel Aries Delhi Airport,"₹ 2,250",7.2,Good,87,"Mahipalpur, New Delhi",Deluxe Double Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 4,246",False,True,2023-06-06,2023-06-07,"Room service, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Maps Inn,"₹ 3,500",8.1,Very good,122,Ghaziabad,Standard Double Room,1 double bed,+₹ 420 taxes and charges,4,1 night, 2 adults,"₹ 3,500",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free parking, Family rooms"
Luxury comfort stays,"₹ 2,000",6.2,Review score,5,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 240 taxes and charges,3,1 night, 2 adults,"₹ 2,000",True,True,2023-06-06,2023-06-07,"Room service, Family rooms, Breakfast"
FabHotel BMK Grand,"₹ 2,204",6.9,Review score,25,"South Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 264 taxes and charges,3,1 night, 2 adults,"₹ 5,248",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Air conditioning"
Mayur Hotel at CR Park New Delhi,"₹ 46,474",8.1,Very good,107,"South Delhi, New Delhi",Deluxe Triple Room,"2 beds (1 large double, 1 futon)","+₹ 8,365 taxes and charges",3,1 night, 2 adults,"₹ 46,474",False,True,2023-06-06,2023-06-07,"Free WiFi, Free parking, Facilities for disabled guests, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
Capital O Hotel Jp Tower,"₹ 1,467",7.3,Good,276,"West Delhi, New Delhi",Deluxe Triple Room,1 large double bed,+₹ 208 taxes and charges,3,1 night, 2 adults,"₹ 2,405",False,True,2023-06-06,2023-06-07,"Room service, Facilities for disabled guests, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
TDI Club Retreat Kundli,"₹ 2,876",7.8,Good,5,Sonīpat,Deluxe King Room,1 extra-large double bed,+₹ 345 taxes and charges,3,1 night, 2 adults,"₹ 3,195",False,True,2023-06-06,2023-06-07,"Indoor swimming pool, Free WiFi, Free parking, Airport shuttle, Family rooms, Room service, Non-smoking rooms, Fitness centre, Bar, Breakfast"
Flagship Sky Zone Near Dwarka Mor Metro Station,₹ 767,1.0,Review score,2,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 124 taxes and charges,3,1 night, 2 adults,"₹ 1,566",False,True,2023-06-06,2023-06-07,Air conditioning
Hotel Deluxe Stay Inn - Near Delhi Airport,₹ 913,7.0,Good,40,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 110 taxes and charges,3,1 night, 2 adults,"₹ 2,029",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Daily housekeeping, Breakfast"
Hotel HSP Suites - Near Delhi Airport,"₹ 1,190",7.3,Good,841,"South West, New Delhi",Super Deluxe Room,1 large double bed,+₹ 143 taxes and charges,4,1 night, 2 adults,"₹ 2,379",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Laundry, Superb breakfast"
Blueberry farms,"₹ 20,000",NA,NA,NA,Gurgaon,Three-Bedroom Villa,"4 beds (1 sofa bed, 3 large doubles)","+₹ 3,600 taxes and charges",0,1 night, 2 adults,"₹ 20,000",False,True,2023-06-06,2023-06-07,"2 swimming pools, Free WiFi, Free parking"
Grand Hyatt Gurgaon,"₹ 16,150",8.5,Very good,26,Gurgaon,Twin Room,2 single beds,"+₹ 2,907 taxes and charges",5,1 night, 2 adults,"₹ 16,150",False,True,2023-06-06,2023-06-07,"2 swimming pools, Free WiFi, Free parking"
"The Imperial, New Delhi","₹ 23,000",9.1,Superb,400,"Connaught Place, New Delhi",Imperial Room,Multiple bed types,"+₹ 4,140 taxes and charges",5,1 night, 2 adults,"₹ 23,000",False,True,2023-06-06,2023-06-07,"2 swimming pools, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Mavens Orange Gurgaon,"₹ 1,444",8.2,Very good,526,Gurgaon,Deluxe Double or Twin Room,Multiple bed types,+₹ 173 taxes and charges,3,1 night, 2 adults,"₹ 1,699",False,True,2023-06-06,2023-06-07,"Room service, Fitness centre, Restaurant, Free WiFi, Facilities for disabled guests, Family rooms, 24-hour front desk"
FabHotel F9 Pitampura,"₹ 2,415",7.4,Good,148,"North Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 290 taxes and charges,3,1 night, 2 adults,"₹ 5,249",False,True,2023-06-06,2023-06-07,"Room service, Free WiFi, 24-hour front desk, Air conditioning"
FabHotel Kiara The Private Suites,"₹ 1,470",8.6,Fabulous,147,Gurgaon,Deluxe Room,1 large double bed,+₹ 176 taxes and charges,3,1 night, 2 adults,"₹ 3,196",False,True,2023-06-06,2023-06-07,"Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk"
Airport Hotel Olive & Blue,"₹ 1,259",7.3,Good,139,"Mahipalpur, New Delhi",Standard Double Room,1 double bed,+₹ 151 taxes and charges,3,1 night, 2 adults,"₹ 2,099",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
Hotel Pooja Palace,"₹ 2,500",6.6,Review score,65,"Karol bagh, New Delhi",Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 300 taxes and charges,3,1 night, 2 adults,"₹ 2,500",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Air conditioning"
"Rockland Hotel, C.R Park","₹ 5,035",5.9,Review score,123,"South Delhi, New Delhi",Deluxe Suite,1 extra-large double bed,+₹ 604 taxes and charges,4,1 night, 2 adults,"₹ 5,300",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Flagship Green Hotel,₹ 911,NA,NA,NA,Sūrajpur,Classic Triple Room,1 large double bed,+₹ 141 taxes and charges,3,1 night, 2 adults,"₹ 1,859",False,True,2023-06-06,2023-06-07,
Hotel BB Palace (A Family Hotel),"₹ 2,250",5.1,Review score,66,"Karol bagh, New Delhi",Deluxe Double Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 3,000",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Parking on site, Family rooms, 24-hour front desk, Terrace, Laundry"
BedChambers Serviced Apartments - Cyber City,"₹ 5,220",8.0,Very good,101,Gurgaon,Deluxe Room,1 double bed,Additional charges may apply,0,1 night, 2 adults,"₹ 5,220",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Free WiFi, Free parking, 24-hour front desk"
luxury master bedroom with bathtub n private entry,"₹ 3,999",5.1,Review score,9,"Chattarpur, New Delhi",Deluxe Double Room with Bath,1 double bed,+₹ 480 taxes and charges,0,1 night, 2 adults,"₹ 3,999",False,True,2023-06-06,2023-06-07,"Free parking, Family rooms, Garden, Bar, Air conditioning"
Hotel Shanti Villa,"₹ 3,000",7.6,Good,81,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 4,000",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Good breakfast"
Private Luxury room in Malviya Nagar,"₹ 1,177",1.0,Review score,2,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 141 taxes and charges,3,1 night, 2 adults,"₹ 1,549",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Air conditioning"
Lemon Tree Premier City Center,"₹ 5,819",7.0,Good,143,"City Center - Sector 29, Gurgaon",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,385 taxes and charges",4,1 night, 2 adults,"₹ 9,699",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Private parking, Bar, Breakfast"
"Hotel Lav Kush Deluxe "" 3 Min Walking from New Delhi Railway Station ""","₹ 1,431",7.6,Good,137,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 172 taxes and charges,3,1 night, 2 adults,"₹ 1,431",False,True,2023-06-06,2023-06-07,"Airport shuttle, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Fabulous breakfast"
HOTEL Grand urban luxury Near Delhi Airport,"₹ 2,065",6.4,Review score,49,"South West, New Delhi",Deluxe Room,1 single bed,+₹ 248 taxes and charges,4,1 night, 2 adults,"₹ 2,950",False,True,2023-06-06,2023-06-07,NA
Hotel Opera New Delhi,"₹ 1,764",7.9,Good,454,"South West, New Delhi",Classic Room,1 large double bed,+₹ 212 taxes and charges,4,1 night, 2 adults,"₹ 4,409",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Very good breakfast"
FabExpress Merriment,"₹ 1,316",4.1,Review score,25,Noida,Deluxe Room,1 large double bed,+₹ 158 taxes and charges,3,1 night, 2 adults,"₹ 2,861",False,True,2023-06-06,2023-06-07,Restaurant
FabHotel Elite 39,"₹ 1,575",7.7,Good,12,"Sector 40 - 44, Gurgaon",Deluxe Room,1 double bed,+₹ 249 taxes and charges,3,1 night, 2 adults,"₹ 2,973",False,True,2023-06-06,2023-06-07,Free WiFi
Hotel Yes Please Lodge,₹ 499,4.4,Review score,124,"Paharganj, New Delhi",Standard Double Room with Fan,1 double bed,+₹ 60 taxes and charges,0,1 night, 2 adults,₹ 499,False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Room service, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Leela International - By Haveliya Hotels,"₹ 3,402",8.1,Very good,39,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 408 taxes and charges,4,1 night, 2 adults,"₹ 3,780",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Free parking, Family rooms, 24-hour front desk, Terrace, Laundry, Tea/coffee maker in all rooms, Breakfast"
Trimrooms Palm D'or,"₹ 1,959",6.2,Review score,463,"Paharganj, New Delhi",Standard Double Room,1 double bed,+₹ 235 taxes and charges,3,1 night, 2 adults,"₹ 2,799",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Breakfast"
SPOT ON Hotel Holiday,₹ 963,4.7,Review score,4,Bharatpur,Classic Triple Room,1 large double bed,+₹ 148 taxes and charges,3,1 night, 2 adults,"₹ 1,965",False,True,2023-06-06,2023-06-07,Room service
Sangvi Palace Hotel,"₹ 1,107",6.3,Review score,136,Greater Noida,Standard Double or Twin Room,1 double bed,+₹ 133 taxes and charges,3,1 night, 2 adults,"₹ 1,107",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, Breakfast"
Collection O Model Town Metro View Near Model Town Metro Station,"₹ 1,274",5.0,Review score,19,"North Delhi, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 193 taxes and charges,3,1 night, 2 adults,"₹ 2,600",False,True,2023-06-06,2023-06-07,
"Royal Comfort Cottage, Panipat","₹ 1,105",7.6,Good,5,Pānīpat,Deluxe Room,"2 beds (1 double, 1 futon)",+₹ 133 taxes and charges,0,1 night, 2 adults,"₹ 1,105",False,True,2023-06-06,2023-06-07,"Free WiFi, Free parking, Family rooms, Restaurant, Non-smoking rooms, Breakfast"
Hotel Oscar,"₹ 3,175",4.1,Review score,18,"Hauz Khas, New Delhi",Standard Double Room,Beds: 1 double or 2 singles,+₹ 381 taxes and charges,3,1 night, 2 adults,"₹ 5,292",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, 24-hour front desk, Terrace, Garden, Laundry, Tea/coffee maker in all rooms, Breakfast"
DLF Club 5 - Golf Course Road,"₹ 6,699",7.9,Good,54,Gurgaon,Deluxe Double Room,1 large double bed,+₹ 804 taxes and charges,4,1 night, 2 adults,"₹ 6,699",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
"Hotel Sterling Inn, New Delhi","₹ 1,249",7.0,Good,109,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 150 taxes and charges,4,1 night, 2 adults,"₹ 1,249",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Breakfast"
Hotel Unistar,"₹ 1,550",6.5,Review score,133,"Karol bagh, New Delhi",Budget Double or Twin Room,Beds: 1 double or 2 singles,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 3,099",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Fabulous breakfast"
